iteration,k_offload,potential,system_total_cost_normalized,vram_load_fraction,changed,model
588,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
589,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
590,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
591,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
592,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
593,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
594,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
595,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
596,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
597,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
598,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
599,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
600,61,111.67585331223091,192.77258867931639,0.876875,1,B_utilization_proxy_pdf_cost
601,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
602,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
603,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
604,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
605,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
606,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
607,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
608,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
609,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
610,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
611,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
612,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
613,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
614,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
615,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
616,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
617,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
618,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
619,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
620,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
621,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
622,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
623,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
624,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
625,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
626,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
627,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
628,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
629,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
630,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
631,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
632,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
633,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
634,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
635,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
636,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
637,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
638,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
639,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
640,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
641,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
642,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
643,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
644,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
645,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
646,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
647,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
648,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
649,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
650,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
651,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
652,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
653,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
654,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
655,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
656,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
657,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
658,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
659,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
660,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
661,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
662,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
663,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
664,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
665,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
666,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
667,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
668,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
669,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
670,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
671,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
672,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
673,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
674,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
675,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
676,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
677,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
678,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
679,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
680,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
681,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
682,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
683,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
684,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
685,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
686,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
687,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
688,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
689,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
690,62,111.5302305869132,208.28847408229404,0.8912499999999999,0,B_utilization_proxy_pdf_cost
691,62,111.5302305869132,208.28847408229404,0.8912499999999999,1,B_utilization_proxy_pdf_cost
692,61,111.41028950399325,192.5070248710787,0.876875,0,B_utilization_proxy_pdf_cost
693,61,111.41028950399325,192.5070248710787,0.876875,0,B_utilization_proxy_pdf_cost
694,61,111.41028950399325,192.5070248710787,0.876875,0,B_utilization_proxy_pdf_cost
695,61,111.41028950399325,192.5070248710787,0.876875,1,B_utilization_proxy_pdf_cost
696,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
697,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
698,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
699,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
700,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
701,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
702,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
703,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
704,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
705,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
706,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
707,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
708,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
709,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
710,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
711,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
712,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
713,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
714,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
715,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
716,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
717,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
718,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
719,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
720,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
721,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
722,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
723,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
724,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
725,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
726,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
727,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
728,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
729,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
730,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
731,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
732,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
733,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
734,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
735,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
736,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
737,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
738,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
739,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
740,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
741,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
742,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
743,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
744,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
745,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
746,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
747,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
748,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
749,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
750,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
751,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
752,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
753,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
754,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
755,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
756,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
757,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
758,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
759,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
760,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
761,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
762,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
763,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
764,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
765,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
766,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
767,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
768,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
769,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
770,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
771,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
772,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
773,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
774,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
775,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
776,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
777,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
778,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
779,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
780,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
781,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
782,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
783,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
784,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
785,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
786,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
787,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
788,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
789,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
790,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
791,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
792,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
793,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
794,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
795,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
796,62,111.33833322026905,208.0965767156499,0.8912499999999999,0,B_utilization_proxy_pdf_cost
